time_s,I_xx,I_yy,I_zz,COM,density,speed_of_sound,z_engine,thrust,rocket_diameter,propellant_mass
256.1299999999439,209.01457506631124,2090.7456599758625,2090.7456599758625,2.349198691224059,0.0,0.0,3.78,17914.8079243098,1.2,623.2285000003117
256.1399999999439,209.01162196096556,2090.7057753706467,2090.7057753706467,2.3491700486762546,0.0,0.0,3.78,17914.807924309796,1.2,623.1717500003117
256.1499999999439,209.00866924280302,2090.6658919421266,2090.6658919421266,2.3491414047127464,0.0,0.0,3.78,17914.8079243098,1.2,623.1150000003117
256.15999999994386,209.00571691179246,2090.6260096899787,2090.6260096899787,2.349112759333264,0.0,0.0,3.78,17914.8079243098,1.2,623.0582500003118
256.16999999994385,209.0027649679027,2090.5861286138816,2090.5861286138816,2.349084112537538,0.0,0.0,3.78,17914.8079243098,1.2,623.0015000003118
256.17999999994385,208.99981341110262,2090.546248713513,2090.546248713513,2.3490554643252968,0.0,0.0,3.78,17914.807924309796,1.2,622.9447500003118
256.18999999994384,208.996862241361,2090.5063699885513,2090.5063699885513,2.349026814696269,0.0,0.0,3.78,17914.8079243098,1.2,622.8880000003119
256.1999999999438,208.9939114586467,2090.4664924386757,2090.4664924386757,2.3489981636501844,0.0,0.0,3.78,17914.8079243098,1.2,622.8312500003119
256.2099999999438,208.9909610629286,2090.4266160635625,2090.4266160635625,2.3489695111867728,0.0,0.0,3.78,17914.8079243098,1.2,622.774500000312
256.2199999999438,208.98801105417547,2090.3867408628917,2090.3867408628917,2.3489408573057617,0.0,0.0,3.78,17914.807924309796,1.2,622.717750000312
256.2299999999438,208.98506143235625,2090.3468668363403,2090.3468668363403,2.3489122020068813,0.0,0.0,3.78,17914.807924309804,1.2,622.661000000312
256.2399999999438,208.9821121974398,2090.306993983587,2090.306993983587,2.34888354528986,0.0,0.0,3.78,17914.8079243098,1.2,622.604250000312
256.2499999999438,208.97916334939495,2090.2671223043103,2090.2671223043103,2.348854887154428,0.0,0.0,3.78,17914.8079243098,1.2,622.5475000003121
